threshold,system,metric,mean,std,n,formatted
0.5,raw_classifier_only,entitled_output_count,234.33333333333334,1.1547005383792515,3,234.333 +/- 1.155
0.5,raw_classifier_only,entitled_output_gate_violation_rate,0.18031230024655284,0.16309219331927918,3,0.180 +/- 0.163
0.5,raw_classifier_only,entitled_output_gate_violations,42.333333333333336,38.37099599089569,3,42.333 +/- 38.371
0.5,raw_classifier_only,polarity_flip_output_ok,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,raw_classifier_only,polarity_flip_internal_ok,0.7999999999999999,0.2905932629027116,3,0.800 +/- 0.291
0.5,raw_classifier_only,polarity_flip_output_internal_gap,0.19444444444444442,0.28103644155426083,3,0.194 +/- 0.281
0.5,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,11.666666666666666,16.862186493255653,3,11.667 +/- 16.862
0.5,raw_classifier_only,paraphrase_preserved,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,raw_classifier_only,predicate_disentangled,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,raw_classifier_only,polarity_flip_preserved_and_reversed,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,raw_classifier_only,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,raw_classifier_only,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,raw_classifier_only,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,raw_classifier_only,event_frame_lower,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,self_routed_classifier,final_accuracy,0.9452991452991452,0.007060987881136003,3,0.945 +/- 0.007
0.5,self_routed_classifier,final_macro_f1,0.9105373553777522,0.02907560519471094,3,0.911 +/- 0.029
0.5,self_routed_classifier,NOT_ENTITLED_f1,0.9641578464484799,0.0034424819447718582,3,0.964 +/- 0.003
0.5,self_routed_classifier,REFUTE_f1,1.0,0.0,3,1.000 +/- 0.000
0.5,self_routed_classifier,SUPPORT_f1,0.7674542196847763,0.0837847802840961,3,0.767 +/- 0.084
0.5,self_routed_classifier,entitled_output_count,192.0,37.64306044943742,3,192.000 +/- 37.643
0.5,self_routed_classifier,entitled_output_gate_violation_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,self_routed_classifier,entitled_output_gate_violations,0.0,0.0,3,0.000 +/- 0.000
0.5,self_routed_classifier,polarity_flip_output_ok,0.7999999999999999,0.2905932629027116,3,0.800 +/- 0.291
0.5,self_routed_classifier,polarity_flip_internal_ok,0.7999999999999999,0.2905932629027116,3,0.800 +/- 0.291
0.5,self_routed_classifier,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.5,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.5,self_routed_classifier,paraphrase_preserved,0.9277777777777777,0.09765775461803859,3,0.928 +/- 0.098
0.5,self_routed_classifier,predicate_disentangled,0.8833333333333333,0.14813657362192648,3,0.883 +/- 0.148
0.5,self_routed_classifier,polarity_flip_preserved_and_reversed,0.7999999999999999,0.2905932629027116,3,0.800 +/- 0.291
0.5,self_routed_classifier,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,self_routed_classifier,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,self_routed_classifier,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.5,self_routed_classifier,event_frame_lower,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
