threshold,system,intervention_type,metric,mean,std,n,formatted
0.6,conservative_balanced_router,polarity_flip,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,gold_NOT_ENTITLED_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,gold_REFUTE_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,gold_SUPPORT_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,raw_classifier_pairwise_success_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,raw_classifier_pairwise_success_rate,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.6,conservative_balanced_router,polarity_flip,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,refute_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,refute_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,refute_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,refute_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,routed_REFUTE_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,routed_SUPPORT_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,routed_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,routed_entitled_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,routed_macro_f1,0.6666666666666666,0.0,3,0.667 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,router_pairwise_success_count,59.333333333333336,0.5773502691896257,3,59.333 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,router_pairwise_success_rate,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,conservative_balanced_router,polarity_flip,self_routed_balanced_pairwise_success_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.6,conservative_balanced_router,polarity_flip,self_routed_balanced_pairwise_success_rate,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.6,conservative_balanced_router,polarity_flip,self_routed_classifier_pairwise_success_count,44.0,20.8806130178211,3,44.000 +/- 20.881
0.6,conservative_balanced_router,polarity_flip,self_routed_classifier_pairwise_success_rate,0.7333333333333334,0.348010216963685,3,0.733 +/- 0.348
0.6,conservative_balanced_router,polarity_flip,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,support_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,support_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,support_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,polarity_flip,support_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,accuracy_delta,0.005555555555555536,0.009622504486493728,3,0.006 +/- 0.010
0.6,conservative_balanced_router,predicate_swap,classifier_REFUTE_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,classifier_SUPPORT_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,classifier_accuracy,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,conservative_balanced_router,predicate_swap,classifier_entitled_count,1.0,1.0,3,1.000 +/- 1.000
0.6,conservative_balanced_router,predicate_swap,classifier_macro_f1,0.3305163873458988,0.0028248920037976834,3,0.331 +/- 0.003
0.6,conservative_balanced_router,predicate_swap,downgrade_rate_among_classifier_entitled,0.16666666666666666,0.28867513459481287,3,0.167 +/- 0.289
0.6,conservative_balanced_router,predicate_swap,downgraded_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,false_refute_removed_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,false_refute_removed_rate_among_classifier_false_refute,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,macro_f1_delta,0.0009495323553149934,0.0016446382828361123,3,0.001 +/- 0.002
0.6,conservative_balanced_router,predicate_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,pre_router_candidate_gate_fail_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,pre_router_candidate_gate_fail_rate,0.16666666666666666,0.28867513459481287,3,0.167 +/- 0.289
0.6,conservative_balanced_router,predicate_swap,raw_classifier_pairwise_success_count,58.666666666666664,1.1547005383792515,3,58.667 +/- 1.155
0.6,conservative_balanced_router,predicate_swap,raw_classifier_pairwise_success_rate,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.6,conservative_balanced_router,predicate_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,routed_SUPPORT_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,routed_accuracy,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.6,conservative_balanced_router,predicate_swap,routed_entitled_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,predicate_swap,routed_macro_f1,0.3314659197012138,0.001617227644788862,3,0.331 +/- 0.002
0.6,conservative_balanced_router,predicate_swap,router_pairwise_success_count,58.666666666666664,1.1547005383792515,3,58.667 +/- 1.155
0.6,conservative_balanced_router,predicate_swap,router_pairwise_success_rate,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.6,conservative_balanced_router,predicate_swap,self_routed_balanced_pairwise_success_count,59.0,1.0,3,59.000 +/- 1.000
0.6,conservative_balanced_router,predicate_swap,self_routed_balanced_pairwise_success_rate,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.6,conservative_balanced_router,predicate_swap,self_routed_classifier_pairwise_success_count,51.0,9.643650760992955,3,51.000 +/- 9.644
0.6,conservative_balanced_router,predicate_swap,self_routed_classifier_pairwise_success_rate,0.85,0.16072751268321595,3,0.850 +/- 0.161
0.6,conservative_balanced_router,predicate_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,predicate_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,accuracy_delta,0.011111111111111108,0.00962250448649376,3,0.011 +/- 0.010
0.6,conservative_balanced_router,role_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,classifier_SUPPORT_count,2.6666666666666665,1.5275252316519468,3,2.667 +/- 1.528
0.6,conservative_balanced_router,role_swap,classifier_accuracy,0.9555555555555556,0.025458753860865747,3,0.956 +/- 0.025
0.6,conservative_balanced_router,role_swap,classifier_entitled_count,2.6666666666666665,1.5275252316519468,3,2.667 +/- 1.528
0.6,conservative_balanced_router,role_swap,classifier_macro_f1,0.32571920604374965,0.00442101101804286,3,0.326 +/- 0.004
0.6,conservative_balanced_router,role_swap,downgrade_rate_among_classifier_entitled,0.19444444444444442,0.1734721666221777,3,0.194 +/- 0.173
0.6,conservative_balanced_router,role_swap,downgraded_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,role_swap,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,false_support_removed_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,role_swap,false_support_removed_rate_among_classifier_false_support,0.19444444444444442,0.1734721666221777,3,0.194 +/- 0.173
0.6,conservative_balanced_router,role_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,macro_f1_delta,0.0019481784531463209,0.0016873568967070436,3,0.002 +/- 0.002
0.6,conservative_balanced_router,role_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,pairwise_applicable_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,pre_router_candidate_gate_fail_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.6,conservative_balanced_router,role_swap,pre_router_candidate_gate_fail_rate,0.19444444444444442,0.1734721666221777,3,0.194 +/- 0.173
0.6,conservative_balanced_router,role_swap,raw_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,raw_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,routed_SUPPORT_count,2.0,1.0,3,2.000 +/- 1.000
0.6,conservative_balanced_router,role_swap,routed_accuracy,0.9666666666666667,0.016666666666666663,3,0.967 +/- 0.017
0.6,conservative_balanced_router,role_swap,routed_entitled_count,2.0,1.0,3,2.000 +/- 1.000
0.6,conservative_balanced_router,role_swap,routed_macro_f1,0.327667384496896,0.002872978437603551,3,0.328 +/- 0.003
0.6,conservative_balanced_router,role_swap,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,role_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,classifier_SUPPORT_count,49.666666666666664,2.0816659994661326,3,49.667 +/- 2.082
0.6,conservative_balanced_router,time_swap,classifier_accuracy,0.1722222222222222,0.03469443332443555,3,0.172 +/- 0.035
0.6,conservative_balanced_router,time_swap,classifier_entitled_count,49.666666666666664,2.0816659994661326,3,49.667 +/- 2.082
0.6,conservative_balanced_router,time_swap,classifier_macro_f1,0.09760962287888551,0.017063427236536238,3,0.098 +/- 0.017
0.6,conservative_balanced_router,time_swap,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,pairwise_applicable_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,raw_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,raw_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,routed_SUPPORT_count,49.666666666666664,2.0816659994661326,3,49.667 +/- 2.082
0.6,conservative_balanced_router,time_swap,routed_accuracy,0.1722222222222222,0.03469443332443555,3,0.172 +/- 0.035
0.6,conservative_balanced_router,time_swap,routed_entitled_count,49.666666666666664,2.0816659994661326,3,49.667 +/- 2.082
0.6,conservative_balanced_router,time_swap,routed_macro_f1,0.09760962287888551,0.017063427236536238,3,0.098 +/- 0.017
0.6,conservative_balanced_router,time_swap,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,time_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,classifier_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,classifier_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,classifier_entitled_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,classifier_macro_f1,0.3333333333333333,0.0,3,0.333 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,pairwise_applicable_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,raw_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,raw_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,routed_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,routed_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,routed_entitled_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,routed_macro_f1,0.3333333333333333,0.0,3,0.333 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.6,conservative_balanced_router,title_name_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,classifier_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,classifier_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,classifier_entitled_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,classifier_macro_f1,0.3333333333333333,0.0,3,0.333 +/- 0.000
0.7,conservative_balanced_router,entity_swap,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,raw_classifier_pairwise_success_count,60.0,0.0,3,60.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,raw_classifier_pairwise_success_rate,1.0,0.0,3,1.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.7,conservative_balanced_router,entity_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
